"","fecha_v","edad_final","TipoAtencion","sexo","Sum"
"22519",2020-10-23,34,"Consulta","hombre",4
"22520",2020-10-23,34,"Consulta","mujer",8
"22521",2020-10-23,35,"Consulta","hombre",5
"22522",2020-10-23,35,"Consulta","mujer",7
"22523",2020-10-23,35,"Hospitalizacion","hombre",1
"22524",2020-10-23,36,"Consulta","hombre",8
"22525",2020-10-23,36,"Consulta","mujer",6
"22526",2020-10-23,36,"Urgencia","hombre",2
"22527",2020-10-23,37,"Consulta","hombre",8
"22528",2020-10-23,37,"Consulta","mujer",9
"22529",2020-10-23,38,"Consulta","hombre",9
"22530",2020-10-23,38,"Consulta","mujer",3
"22531",2020-10-23,38,"Urgencia","mujer",1
"22532",2020-10-23,39,"Consulta","hombre",7
"22533",2020-10-23,39,"Consulta","mujer",5
"22534",2020-10-23,40,"Consulta","hombre",7
"22535",2020-10-23,40,"Consulta","mujer",2
"22536",2020-10-23,41,"Consulta","hombre",7
"22537",2020-10-23,41,"Consulta","mujer",6
"22538",2020-10-23,42,"Consulta","hombre",3
"22539",2020-10-23,42,"Consulta","mujer",7
"22540",2020-10-23,43,"Consulta","hombre",4
"22541",2020-10-23,43,"Consulta","mujer",5
"22542",2020-10-23,43,"Urgencia","hombre",1
"22543",2020-10-23,43,"Urgencia","mujer",1
"22544",2020-10-23,44,"Consulta","hombre",3
"22545",2020-10-23,44,"Consulta","mujer",8
"22546",2020-10-23,45,"Consulta","hombre",5
"22547",2020-10-23,45,"Consulta","mujer",6
"22548",2020-10-23,46,"Consulta","hombre",2
"22549",2020-10-23,46,"Consulta","mujer",1
"22550",2020-10-23,47,"Consulta","hombre",6
"22551",2020-10-23,47,"Consulta","mujer",4
"22552",2020-10-23,48,"Consulta","hombre",5
"22553",2020-10-23,48,"Consulta","mujer",7
"22554",2020-10-23,48,"Hospitalizacion","mujer",1
"22555",2020-10-23,48,"Urgencia","mujer",2
"22556",2020-10-23,49,"Consulta","hombre",7
"22557",2020-10-23,49,"Consulta","mujer",6
"22558",2020-10-23,49,"Hospitalizacion","mujer",1
"22559",2020-10-23,50,"Consulta","hombre",3
"22560",2020-10-23,50,"Consulta","mujer",10
"22561",2020-10-23,51,"Consulta","hombre",6
"22562",2020-10-23,51,"Consulta","mujer",5
"22563",2020-10-23,52,"Consulta","hombre",1
"22564",2020-10-23,52,"Consulta","mujer",4
"22565",2020-10-23,53,"Consulta","hombre",4
"22566",2020-10-23,53,"Consulta","mujer",6
"22567",2020-10-23,54,"Consulta","hombre",4
"22568",2020-10-23,54,"Consulta","mujer",3
"22569",2020-10-23,55,"Consulta","hombre",5
"22570",2020-10-23,55,"Consulta","mujer",8
"22571",2020-10-23,55,"Hospitalizacion","mujer",1
"22572",2020-10-23,56,"Consulta","hombre",2
"22573",2020-10-23,56,"Consulta","mujer",10
"22574",2020-10-23,57,"Consulta","hombre",3
"22575",2020-10-23,57,"Consulta","mujer",8
"22576",2020-10-23,58,"Consulta","hombre",3
"22577",2020-10-23,58,"Consulta","mujer",8
"22578",2020-10-23,59,"Consulta","hombre",3
"22579",2020-10-23,59,"Consulta","mujer",9
"22580",2020-10-23,60,"Consulta","hombre",2
"22581",2020-10-23,60,"Consulta","mujer",5
"22582",2020-10-23,60,"Hospitalizacion","hombre",1
"22583",2020-10-23,61,"Consulta","hombre",2
"22584",2020-10-23,61,"Consulta","mujer",5
"22585",2020-10-23,62,"Consulta","hombre",6
"22586",2020-10-23,62,"Consulta","mujer",6
"22587",2020-10-23,62,"Urgencia","hombre",1
"22588",2020-10-23,63,"Consulta","hombre",4
"22589",2020-10-23,63,"Consulta","mujer",4
"22590",2020-10-23,64,"Consulta","mujer",1
"22591",2020-10-23,64,"Hospitalizacion","hombre",1
"22592",2020-10-23,64,"Hospitalizacion","mujer",2
"22593",2020-10-23,65,"Consulta","hombre",5
"22594",2020-10-23,65,"Consulta","mujer",1
"22595",2020-10-23,65,"Hospitalizacion","hombre",1
"22596",2020-10-23,66,"Consulta","hombre",2
"22597",2020-10-23,66,"Consulta","mujer",3
"22598",2020-10-23,67,"Consulta","hombre",4
"22599",2020-10-23,67,"Consulta","mujer",5
"22600",2020-10-23,68,"Consulta","hombre",3
"22601",2020-10-23,68,"Consulta","mujer",4
"22602",2020-10-23,69,"Consulta","hombre",4
"22603",2020-10-23,69,"Consulta","mujer",4
"22604",2020-10-23,70,"Consulta","hombre",4
"22605",2020-10-23,70,"Consulta","mujer",1
"22606",2020-10-23,70,"Hospitalizacion","hombre",1
"22607",2020-10-23,70,"Urgencia","hombre",1
"22608",2020-10-23,71,"Consulta","hombre",1
"22609",2020-10-23,71,"Consulta","mujer",4
"22610",2020-10-23,71,"Urgencia","mujer",2
"22611",2020-10-23,72,"Consulta","hombre",1
"22612",2020-10-23,72,"Consulta","mujer",7
"22613",2020-10-23,72,"Hospitalizacion","hombre",1
"22614",2020-10-23,72,"Urgencia","hombre",1
"22615",2020-10-23,72,"Urgencia","mujer",1
"22616",2020-10-23,73,"Consulta","hombre",3
"22617",2020-10-23,73,"Consulta","mujer",1
"22618",2020-10-23,73,"Hospitalizacion","hombre",1
"22619",2020-10-23,74,"Consulta","hombre",1
"22620",2020-10-23,74,"Consulta","mujer",3
"22621",2020-10-23,74,"Hospitalizacion","hombre",1
"22622",2020-10-23,75,"Consulta","hombre",3
"22623",2020-10-23,75,"Consulta","mujer",4
"22624",2020-10-23,76,"Consulta","hombre",1
"22625",2020-10-23,76,"Consulta","mujer",3
"22626",2020-10-23,76,"Urgencia","hombre",1
"22627",2020-10-23,77,"Consulta","hombre",6
"22628",2020-10-23,77,"Consulta","mujer",2
"22629",2020-10-23,78,"Consulta","hombre",1
"22630",2020-10-23,78,"Consulta","mujer",4
"22631",2020-10-23,78,"Hospitalizacion","mujer",1
"22632",2020-10-23,78,"Urgencia","mujer",1
"22633",2020-10-23,79,"Consulta","hombre",2
"22634",2020-10-23,80,"Consulta","hombre",3
"22635",2020-10-23,80,"Consulta","mujer",3
"22636",2020-10-23,81,"Consulta","mujer",2
"22637",2020-10-23,81,"Urgencia","hombre",1
"22638",2020-10-23,82,"Consulta","hombre",1
"22639",2020-10-23,82,"Consulta","mujer",1
"22640",2020-10-23,83,"Consulta","hombre",1
"22641",2020-10-23,83,"Consulta","mujer",1
"22642",2020-10-23,84,"Consulta","hombre",1
"22643",2020-10-23,84,"Consulta","mujer",1
"22644",2020-10-23,85,"Consulta","hombre",1
"22645",2020-10-23,85,"Consulta","mujer",2
"22646",2020-10-23,85,"Hospitalizacion","mujer",1
"22647",2020-10-23,86,"Consulta","hombre",1
"22648",2020-10-23,88,"Consulta","hombre",1
"22649",2020-10-23,88,"Consulta","mujer",1
"22650",2020-10-23,88,"Hospitalizacion","hombre",1
"22651",2020-10-23,89,"Consulta","hombre",2
"22652",2020-10-23,89,"Consulta","mujer",1
"22653",2020-10-23,90,"Consulta","hombre",1
"22654",2020-10-23,95,"Consulta","mujer",1
"22655",2020-10-23,95,"Urgencia","hombre",1
"22656",2020-10-24,0,"Consulta","hombre",3
"22657",2020-10-24,0,"Consulta","mujer",1
"22658",2020-10-24,1,"Consulta","hombre",2
"22659",2020-10-24,1,"Consulta","mujer",1
"22660",2020-10-24,2,"Consulta","hombre",1
"22661",2020-10-24,2,"Consulta","mujer",1
"22662",2020-10-24,4,"Consulta","mujer",1
"22663",2020-10-24,7,"Consulta","mujer",2
"22664",2020-10-24,7,"Urgencia","mujer",1
"22665",2020-10-24,10,"Consulta","mujer",2
"22666",2020-10-24,11,"Consulta","mujer",2
"22667",2020-10-24,11,"Hospitalizacion","mujer",1
"22668",2020-10-24,11,"Urgencia","mujer",1
"22669",2020-10-24,12,"Consulta","hombre",2
"22670",2020-10-24,12,"Urgencia","mujer",1
"22671",2020-10-24,13,"Consulta","hombre",3
"22672",2020-10-24,15,"Consulta","mujer",1
"22673",2020-10-24,16,"Consulta","mujer",3
"22674",2020-10-24,17,"Consulta","hombre",2
"22675",2020-10-24,17,"Consulta","mujer",2
"22676",2020-10-24,18,"Consulta","hombre",1
"22677",2020-10-24,18,"Consulta","mujer",3
"22678",2020-10-24,19,"Consulta","hombre",1
"22679",2020-10-24,19,"Consulta","mujer",4
"22680",2020-10-24,20,"Consulta","hombre",1
"22681",2020-10-24,20,"Consulta","mujer",1
"22682",2020-10-24,21,"Consulta","hombre",3
"22683",2020-10-24,21,"Consulta","mujer",3
"22684",2020-10-24,22,"Consulta","hombre",4
"22685",2020-10-24,22,"Consulta","mujer",6
"22686",2020-10-24,23,"Consulta","hombre",2
"22687",2020-10-24,23,"Consulta","mujer",6
"22688",2020-10-24,23,"Hospitalizacion","mujer",1
"22689",2020-10-24,23,"Urgencia","mujer",1
"22690",2020-10-24,24,"Consulta","hombre",3
"22691",2020-10-24,24,"Consulta","mujer",4
"22692",2020-10-24,25,"Consulta","hombre",2
"22693",2020-10-24,25,"Consulta","mujer",7
"22694",2020-10-24,26,"Consulta","hombre",2
"22695",2020-10-24,26,"Consulta","mujer",3
"22696",2020-10-24,26,"Urgencia","mujer",2
"22697",2020-10-24,27,"Consulta","hombre",2
"22698",2020-10-24,27,"Consulta","mujer",5
"22699",2020-10-24,28,"Consulta","hombre",5
"22700",2020-10-24,28,"Consulta","mujer",5
"22701",2020-10-24,29,"Consulta","hombre",8
"22702",2020-10-24,29,"Consulta","mujer",10
"22703",2020-10-24,30,"Consulta","hombre",4
"22704",2020-10-24,30,"Consulta","mujer",4
"22705",2020-10-24,30,"Urgencia","hombre",1
"22706",2020-10-24,31,"Consulta","hombre",3
"22707",2020-10-24,31,"Consulta","mujer",6
"22708",2020-10-24,31,"Hospitalizacion","mujer",2
"22709",2020-10-24,31,"Urgencia","mujer",1
"22710",2020-10-24,32,"Consulta","hombre",4
"22711",2020-10-24,32,"Consulta","mujer",4
"22712",2020-10-24,33,"Consulta","hombre",4
"22713",2020-10-24,33,"Consulta","mujer",3
"22714",2020-10-24,34,"Consulta","hombre",2
"22715",2020-10-24,34,"Consulta","mujer",5
"22716",2020-10-24,34,"Urgencia","mujer",1
"22717",2020-10-24,35,"Consulta","hombre",1
"22718",2020-10-24,35,"Consulta","mujer",3
"22719",2020-10-24,36,"Consulta","hombre",4
"22720",2020-10-24,36,"Consulta","mujer",3
"22721",2020-10-24,36,"Urgencia","mujer",1
"22722",2020-10-24,37,"Consulta","hombre",4
"22723",2020-10-24,37,"Consulta","mujer",3
"22724",2020-10-24,37,"Urgencia","mujer",1
"22725",2020-10-24,38,"Consulta","hombre",5
"22726",2020-10-24,38,"Consulta","mujer",1
"22727",2020-10-24,39,"Consulta","hombre",3
"22728",2020-10-24,39,"Consulta","mujer",6
"22729",2020-10-24,39,"Hospitalizacion","mujer",1
"22730",2020-10-24,40,"Consulta","hombre",2
"22731",2020-10-24,40,"Consulta","mujer",2
"22732",2020-10-24,41,"Consulta","hombre",2
"22733",2020-10-24,41,"Consulta","mujer",2
"22734",2020-10-24,42,"Consulta","hombre",3
"22735",2020-10-24,42,"Consulta","mujer",4
"22736",2020-10-24,42,"Hospitalizacion","mujer",1
"22737",2020-10-24,43,"Consulta","hombre",4
"22738",2020-10-24,43,"Consulta","mujer",4
"22739",2020-10-24,44,"Consulta","mujer",5
"22740",2020-10-24,45,"Consulta","hombre",1
"22741",2020-10-24,45,"Consulta","mujer",2
"22742",2020-10-24,46,"Consulta","hombre",4
"22743",2020-10-24,46,"Consulta","mujer",1
"22744",2020-10-24,47,"Consulta","hombre",7
"22745",2020-10-24,47,"Consulta","mujer",5
"22746",2020-10-24,48,"Consulta","mujer",5
"22747",2020-10-24,48,"Hospitalizacion","mujer",1
"22748",2020-10-24,48,"Urgencia","mujer",1
"22749",2020-10-24,49,"Consulta","hombre",2
"22750",2020-10-24,49,"Consulta","mujer",7
"22751",2020-10-24,49,"Hospitalizacion","hombre",1
"22752",2020-10-24,50,"Consulta","mujer",3
"22753",2020-10-24,51,"Consulta","hombre",3
"22754",2020-10-24,51,"Consulta","mujer",6
"22755",2020-10-24,51,"Hospitalizacion","mujer",1
"22756",2020-10-24,51,"Urgencia","mujer",1
"22757",2020-10-24,52,"Consulta","hombre",5
"22758",2020-10-24,53,"Consulta","hombre",3
"22759",2020-10-24,53,"Consulta","mujer",5
"22760",2020-10-24,53,"Urgencia","hombre",1
"22761",2020-10-24,54,"Consulta","hombre",5
"22762",2020-10-24,54,"Consulta","mujer",3
"22763",2020-10-24,55,"Consulta","hombre",2
"22764",2020-10-24,55,"Consulta","mujer",6
"22765",2020-10-24,56,"Consulta","hombre",3
"22766",2020-10-24,56,"Consulta","mujer",9
"22767",2020-10-24,57,"Consulta","hombre",7
"22768",2020-10-24,57,"Consulta","mujer",2
"22769",2020-10-24,57,"Urgencia","mujer",1
"22770",2020-10-24,58,"Consulta","hombre",1
"22771",2020-10-24,58,"Consulta","mujer",4
"22772",2020-10-24,59,"Consulta","hombre",2
"22773",2020-10-24,59,"Consulta","mujer",5
"22774",2020-10-24,59,"Hospitalizacion","mujer",1
"22775",2020-10-24,59,"Urgencia","hombre",1
"22776",2020-10-24,60,"Consulta","hombre",9
"22777",2020-10-24,60,"Consulta","mujer",7
"22778",2020-10-24,60,"Hospitalizacion","hombre",1
"22779",2020-10-24,61,"Consulta","hombre",4
"22780",2020-10-24,61,"Consulta","mujer",4
"22781",2020-10-24,62,"Consulta","hombre",7
"22782",2020-10-24,62,"Consulta","mujer",2
"22783",2020-10-24,62,"Hospitalizacion","hombre",1
"22784",2020-10-24,62,"Urgencia","hombre",1
"22785",2020-10-24,63,"Consulta","hombre",3
"22786",2020-10-24,63,"Consulta","mujer",5
"22787",2020-10-24,63,"Hospitalizacion","hombre",1
"22788",2020-10-24,64,"Consulta","hombre",2
"22789",2020-10-24,64,"Consulta","mujer",2
"22790",2020-10-24,65,"Consulta","hombre",1
"22791",2020-10-24,65,"Consulta","mujer",3
"22792",2020-10-24,65,"Hospitalizacion","mujer",1
"22793",2020-10-24,65,"Urgencia","mujer",1
"22794",2020-10-24,66,"Consulta","hombre",4
"22795",2020-10-24,66,"Consulta","mujer",4
"22796",2020-10-24,67,"Consulta","hombre",2
"22797",2020-10-24,67,"Consulta","mujer",4
"22798",2020-10-24,68,"Consulta","hombre",3
"22799",2020-10-24,68,"Consulta","mujer",3
"22800",2020-10-24,69,"Consulta","hombre",5
"22801",2020-10-24,70,"Consulta","mujer",4
"22802",2020-10-24,71,"Consulta","hombre",4
"22803",2020-10-24,71,"Consulta","mujer",2
"22804",2020-10-24,71,"Hospitalizacion","hombre",1
"22805",2020-10-24,71,"Hospitalizacion","mujer",1
"22806",2020-10-24,71,"Urgencia","mujer",1
"22807",2020-10-24,72,"Consulta","hombre",1
"22808",2020-10-24,72,"Consulta","mujer",2
"22809",2020-10-24,73,"Consulta","hombre",1
"22810",2020-10-24,73,"Consulta","mujer",1
"22811",2020-10-24,74,"Consulta","hombre",3
"22812",2020-10-24,74,"Consulta","mujer",1
"22813",2020-10-24,75,"Consulta","hombre",1
"22814",2020-10-24,75,"Consulta","mujer",1
"22815",2020-10-24,75,"Hospitalizacion","mujer",1
"22816",2020-10-24,76,"Consulta","mujer",3
"22817",2020-10-24,77,"Consulta","hombre",1
"22818",2020-10-24,77,"Consulta","mujer",1
"22819",2020-10-24,77,"Hospitalizacion","mujer",1
"22820",2020-10-24,78,"Consulta","hombre",1
"22821",2020-10-24,78,"Consulta","mujer",2
"22822",2020-10-24,79,"Consulta","hombre",4
"22823",2020-10-24,79,"Consulta","mujer",2
"22824",2020-10-24,80,"Consulta","hombre",1
"22825",2020-10-24,80,"Consulta","mujer",2
"22826",2020-10-24,81,"Consulta","hombre",3
"22827",2020-10-24,81,"Consulta","mujer",3
"22828",2020-10-24,82,"Consulta","mujer",1
"22829",2020-10-24,83,"Consulta","hombre",2
"22830",2020-10-24,83,"Consulta","mujer",2
"22831",2020-10-24,83,"Hospitalizacion","hombre",1
"22832",2020-10-24,84,"Consulta","mujer",1
"22833",2020-10-24,85,"Consulta","hombre",2
"22834",2020-10-24,85,"Consulta","mujer",1
"22835",2020-10-24,86,"Consulta","hombre",1
"22836",2020-10-24,87,"Consulta","mujer",1
"22837",2020-10-24,87,"Hospitalizacion","mujer",1
"22838",2020-10-24,87,"Urgencia","mujer",1
"22839",2020-10-24,88,"Consulta","mujer",1
"22840",2020-10-24,88,"Hospitalizacion","mujer",1
"22841",2020-10-24,89,"Consulta","hombre",1
"22842",2020-10-24,89,"Consulta","mujer",1
"22843",2020-10-24,90,"Consulta","hombre",1
"22844",2020-10-24,91,"Consulta","hombre",1
"22845",2020-10-24,92,"Hospitalizacion","hombre",1
"22846",2020-10-24,95,"Consulta","mujer",1
"22847",2020-10-25,0,"Consulta","hombre",1
"22848",2020-10-25,0,"Consulta","mujer",1
"22849",2020-10-25,1,"Consulta","hombre",1
"22850",2020-10-25,10,"Consulta","mujer",1
"22851",2020-10-25,13,"Consulta","hombre",1
"22852",2020-10-25,14,"Consulta","hombre",1
"22853",2020-10-25,14,"Urgencia","hombre",1
"22854",2020-10-25,17,"Consulta","mujer",2
"22855",2020-10-25,18,"Consulta","mujer",1
"22856",2020-10-25,19,"Consulta","mujer",2
"22857",2020-10-25,19,"Urgencia","mujer",1
"22858",2020-10-25,20,"Consulta","mujer",2
"22859",2020-10-25,20,"Urgencia","mujer",2
"22860",2020-10-25,22,"Consulta","hombre",1
"22861",2020-10-25,22,"Consulta","mujer",2
"22862",2020-10-25,23,"Urgencia","hombre",1
"22863",2020-10-25,24,"Consulta","hombre",1
"22864",2020-10-25,24,"Consulta","mujer",1
"22865",2020-10-25,24,"Urgencia","hombre",1
"22866",2020-10-25,24,"Urgencia","mujer",1
"22867",2020-10-25,25,"Consulta","mujer",1
"22868",2020-10-25,26,"Consulta","hombre",1
"22869",2020-10-25,26,"Consulta","mujer",2
"22870",2020-10-25,28,"Consulta","mujer",2
"22871",2020-10-25,29,"Consulta","hombre",1
"22872",2020-10-25,29,"Urgencia","hombre",1
"22873",2020-10-25,30,"Consulta","hombre",1
"22874",2020-10-25,31,"Consulta","mujer",2
"22875",2020-10-25,32,"Consulta","hombre",3
"22876",2020-10-25,33,"Consulta","hombre",1
"22877",2020-10-25,33,"Consulta","mujer",2
"22878",2020-10-25,34,"Consulta","hombre",1
"22879",2020-10-25,34,"Hospitalizacion","mujer",1
"22880",2020-10-25,35,"Consulta","hombre",1
"22881",2020-10-25,35,"Consulta","mujer",1
"22882",2020-10-25,36,"Consulta","hombre",2
"22883",2020-10-25,36,"Consulta","mujer",1
"22884",2020-10-25,36,"Urgencia","mujer",1
"22885",2020-10-25,37,"Consulta","hombre",2
"22886",2020-10-25,38,"Consulta","hombre",3
"22887",2020-10-25,38,"Hospitalizacion","hombre",1
"22888",2020-10-25,39,"Consulta","hombre",1
"22889",2020-10-25,39,"Consulta","mujer",4
"22890",2020-10-25,40,"Consulta","mujer",2
"22891",2020-10-25,41,"Consulta","hombre",1
"22892",2020-10-25,42,"Consulta","hombre",1
"22893",2020-10-25,42,"Consulta","mujer",1
"22894",2020-10-25,43,"Consulta","mujer",1
"22895",2020-10-25,45,"Consulta","hombre",1
"22896",2020-10-25,46,"Consulta","hombre",3
"22897",2020-10-25,46,"Urgencia","hombre",1
"22898",2020-10-25,47,"Consulta","hombre",1
"22899",2020-10-25,47,"Consulta","mujer",2
"22900",2020-10-25,49,"Consulta","hombre",1
"22901",2020-10-25,49,"Consulta","mujer",1
"22902",2020-10-25,49,"Urgencia","mujer",1
"22903",2020-10-25,50,"Consulta","hombre",1
"22904",2020-10-25,51,"Consulta","hombre",1
"22905",2020-10-25,51,"Hospitalizacion","mujer",1
"22906",2020-10-25,52,"Consulta","hombre",1
"22907",2020-10-25,53,"Consulta","hombre",2
"22908",2020-10-25,53,"Consulta","mujer",2
"22909",2020-10-25,53,"Hospitalizacion","hombre",1
"22910",2020-10-25,55,"Consulta","mujer",2
"22911",2020-10-25,55,"Hospitalizacion","hombre",1
"22912",2020-10-25,56,"Consulta","hombre",1
"22913",2020-10-25,56,"Consulta","mujer",5
"22914",2020-10-25,59,"Consulta","hombre",1
"22915",2020-10-25,59,"Consulta","mujer",1
"22916",2020-10-25,59,"Hospitalizacion","mujer",2
"22917",2020-10-25,60,"Consulta","hombre",2
"22918",2020-10-25,60,"Consulta","mujer",1
"22919",2020-10-25,61,"Consulta","mujer",2
"22920",2020-10-25,61,"Hospitalizacion","mujer",1
"22921",2020-10-25,62,"Consulta","hombre",2
"22922",2020-10-25,62,"Urgencia","hombre",1
"22923",2020-10-25,63,"Consulta","hombre",3
"22924",2020-10-25,63,"Consulta","mujer",3
"22925",2020-10-25,63,"Hospitalizacion","hombre",1
"22926",2020-10-25,63,"Urgencia","hombre",1
"22927",2020-10-25,64,"Consulta","hombre",2
"22928",2020-10-25,64,"Consulta","mujer",2
"22929",2020-10-25,64,"Urgencia","hombre",1
"22930",2020-10-25,65,"Consulta","hombre",2
"22931",2020-10-25,65,"Consulta","mujer",1
"22932",2020-10-25,66,"Consulta","hombre",1
"22933",2020-10-25,66,"Consulta","mujer",1
"22934",2020-10-25,67,"Consulta","hombre",1
"22935",2020-10-25,67,"Consulta","mujer",3
"22936",2020-10-25,67,"Urgencia","mujer",2
"22937",2020-10-25,68,"Consulta","hombre",1
"22938",2020-10-25,68,"Consulta","mujer",1
"22939",2020-10-25,69,"Consulta","hombre",2
"22940",2020-10-25,70,"Consulta","hombre",1
"22941",2020-10-25,70,"Consulta","mujer",1
"22942",2020-10-25,70,"Urgencia","hombre",1
"22943",2020-10-25,71,"Consulta","hombre",1
"22944",2020-10-25,72,"Consulta","mujer",1
"22945",2020-10-25,73,"Hospitalizacion","hombre",1
"22946",2020-10-25,73,"Urgencia","hombre",1
"22947",2020-10-25,75,"Consulta","mujer",1
"22948",2020-10-25,76,"Consulta","mujer",2
"22949",2020-10-25,76,"Hospitalizacion","hombre",1
"22950",2020-10-25,77,"Consulta","hombre",2
"22951",2020-10-25,77,"Consulta","mujer",1
"22952",2020-10-25,77,"Hospitalizacion","hombre",2
"22953",2020-10-25,78,"Consulta","hombre",1
"22954",2020-10-25,78,"Consulta","mujer",1
"22955",2020-10-25,78,"Hospitalizacion","mujer",1
"22956",2020-10-25,79,"Consulta","hombre",2
"22957",2020-10-25,79,"Consulta","mujer",2
"22958",2020-10-25,80,"Hospitalizacion","hombre",1
"22959",2020-10-25,81,"Consulta","mujer",1
"22960",2020-10-25,83,"Consulta","hombre",2
"22961",2020-10-25,85,"Consulta","hombre",1
"22962",2020-10-25,89,"Consulta","hombre",1
"22963",2020-10-25,90,"Consulta","mujer",2
"22964",2020-10-25,90,"Urgencia","mujer",1
"22965",2020-10-25,93,"Urgencia","hombre",1
"22966",2020-10-25,95,"Consulta","mujer",1
"22967",2020-10-26,0,"Consulta","hombre",3
"22968",2020-10-26,0,"Consulta","mujer",2
"22969",2020-10-26,0,"Hospitalizacion","hombre",1
"22970",2020-10-26,0,"Hospitalizacion","mujer",1
"22971",2020-10-26,0,"Urgencia","hombre",1
"22972",2020-10-26,0,"Urgencia","mujer",1
"22973",2020-10-26,0,"Urgencia","noReporta",1
"22974",2020-10-26,1,"Consulta","hombre",1
"22975",2020-10-26,1,"Consulta","mujer",1
"22976",2020-10-26,2,"Consulta","hombre",2
"22977",2020-10-26,2,"Consulta","mujer",1
"22978",2020-10-26,3,"Consulta","hombre",2
"22979",2020-10-26,3,"Consulta","mujer",2
"22980",2020-10-26,4,"Consulta","hombre",4
"22981",2020-10-26,4,"Consulta","mujer",2
"22982",2020-10-26,5,"Consulta","hombre",2
"22983",2020-10-26,5,"Consulta","mujer",2
"22984",2020-10-26,6,"Consulta","hombre",1
"22985",2020-10-26,6,"Consulta","mujer",2
"22986",2020-10-26,7,"Consulta","hombre",1
"22987",2020-10-26,7,"Consulta","mujer",1
"22988",2020-10-26,8,"Consulta","hombre",4
"22989",2020-10-26,8,"Consulta","mujer",1
"22990",2020-10-26,9,"Consulta","hombre",1
